Date,Close,High,Low,Open,Volume
1981-03-11,0.0738687589764595,0.0747226801128874,0.0738687589764595,0.0747226801128874,29859200
1981-03-12,0.0768574848771095,0.0772844425897207,0.0768574848771095,0.0768574848771095,59248000
1981-03-13,0.0760035291314125,0.0764304866495447,0.0760035291314125,0.0764304866495447,231302400
1981-03-16,0.0789930149912834,0.079846935690707,0.0789930149912834,0.0789930149912834,37228800
1981-03-17,0.0828356817364692,0.0836896027085375,0.0828356817364692,0.0828356817364692,43747200
1981-03-18,0.0879592150449752,0.0888131360896225,0.0879592150449752,0.0879592150449752,36937600
1981-03-19,0.0871053114533424,0.0875322692107631,0.0871053114533424,0.0875322692107631,37811200
1981-03-20,0.0879592150449752,0.0888131360896225,0.0879592150449752,0.0879592150449752,14604800
1981-03-23,0.0913756638765335,0.092229584928022,0.0913756638765335,0.0913756638765335,22019200
1981-03-24,0.0909486785531044,0.0913756360986036,0.0909486785531044,0.0913756360986036,28156800
1981-03-25,0.0892400741577148,0.0900947646364114,0.0892400741577148,0.0900947646364114,7056000
1981-03-26,0.0875322222709655,0.0879591855003274,0.0875322222709655,0.0879591855003274,12275200
1981-03-27,0.0845435336232185,0.0849704913090134,0.0845435336232185,0.0849704913090134,12252800
1981-03-30,0.0845435336232185,0.0853974546957108,0.0845435336232185,0.0845435336232185,9900800
1981-03-31,0.0836896002292633,0.0845435211760344,0.0836896002292633,0.0845435211760344,15993600
1981-04-01,0.0828356817364692,0.0832626450729542,0.0828356817364692,0.0832626450729542,34070400
1981-04-02,0.0900947675108909,0.0905217251025938,0.0900947675108909,0.0900947675108909,31404800
1981-04-03,0.0905217826366424,0.090948746200617,0.0905217826366424,0.0905217826366424,16486400
1981-04-06,0.0888131484389305,0.0892401061701707,0.0888131484389305,0.0892401061701707,22803200
1981-04-07,0.0879592150449752,0.0883861727168477,0.0879592150449752,0.0883861727168477,10684800
1981-04-08,0.0922295600175857,0.0930834808384374,0.0922295600175857,0.0922295600175857,21952000
1981-04-09,0.0939374342560768,0.0943643976651116,0.0939374342560768,0.0939374342560768,12499200
1981-04-10,0.0952183157205581,0.0956452734149615,0.0952183157205581,0.0952183157205581,33465600
1981-04-13,0.0952183157205581,0.0956452734149615,0.0952183157205581,0.0952183157205581,16060800
1981-04-14,0.0952183157205581,0.0956452734149615,0.0952183157205581,0.0952183157205581,6652800
1981-04-15,0.0905217826366424,0.090948746200617,0.0905217826366424,0.090948746200617,34048000
1981-04-16,0.0853974446654319,0.0858244023010789,0.0853974446654319,0.0858244023010789,23878400
1981-04-20,0.0879592150449752,0.0883861727168477,0.0879592150449752,0.0879592150449752,35347200
1981-04-21,0.0939374342560768,0.0943643976651116,0.0939374342560768,0.0939374342560768,28537600
1981-04-22,0.0973531082272529,0.0977800715902487,0.0973531082272529,0.0973531082272529,18995200
1981-04-23,0.099914826452732,0.1003417896484339,0.099914826452732,0.099914826452732,58016000
1981-04-24,0.0990609675645828,0.099914883037787,0.0990609675645828,0.099914883037787,35056000
1981-04-27,0.098207026720047,0.0986339900968185,0.098207026720047,0.0986339900968185,38528000
1981-04-28,0.0964992120862007,0.0969261755845203,0.0964992120862007,0.0969261755845203,32188800
1981-04-29,0.0952183157205581,0.0956452734149615,0.0952183157205581,0.0956452734149615,13641600
1981-04-30,0.0969261229038238,0.0977800494363422,0.0969261229038238,0.0969261229038238,12611200
1981-05-01,0.0969261229038238,0.0977800494363422,0.0969261229038238,0.0969261229038238,16553600
1981-05-04,0.0964992120862007,0.0969261755845203,0.0964992120862007,0.0969261755845203,14448000
1981-05-05,0.0960722640156745,0.0964992161300781,0.0960722640156745,0.0964992161300781,17539200
1981-05-06,0.0935104414820671,0.0939373990300925,0.0935104414820671,0.0939373990300925,18950400
1981-05-07,0.094791367650032,0.0952183311143644,0.094791367650032,0.094791367650032,9363200
1981-05-08,0.0956452712416648,0.0960722346272691,0.0956452712416648,0.0956452712416648,7907200
1981-05-11,0.0935104414820671,0.0939373990300925,0.0935104414820671,0.0939373990300925,11939200
1981-05-12,0.0935104414820671,0.0947913198270439,0.0935104414820671,0.0935104414820671,4256000
1981-05-13,0.0930835008621215,0.0943643852193872,0.0930835008621215,0.0935104642148441,4905600
1981-05-14,0.0918026342988014,0.0926565554158304,0.0918026342988014,0.0926565554158304,4928000
1981-05-15,0.0939374342560768,0.0952183187822784,0.0939374342560768,0.0939374342560768,4905600
1981-05-18,0.0956452712416648,0.0964991866110684,0.0956452712416648,0.0956452712416648,4166400
1981-05-19,0.0939374342560768,0.0943643976651116,0.0939374342560768,0.0943643976651116,25424000
1981-05-20,0.0969261229038238,0.0977800494363422,0.0969261229038238,0.0969261229038238,13283200
1981-05-21,0.1024774089455604,0.1029043723529155,0.1024774089455604,0.1024774089455604,32211200
1981-05-22,0.1071739196777343,0.1080278460737967,0.1071739196777343,0.1071739196777343,31427200
1981-05-26,0.1067469492554664,0.1071739009771999,0.1067469492554664,0.1071739009771999,85344000
1981-05-27,0.1127244308590889,0.1131513941473134,0.1127244308590889,0.1127244308590889,149497600
1981-05-28,0.1127244308590889,0.1131513941473134,0.1127244308590889,0.1127244308590889,73987200
1981-05-29,0.1131513938307762,0.1135791210385538,0.1131513938307762,0.1131513938307762,59382400
1981-06-01,0.1131513938307762,0.1135791210385538,0.1131513938307762,0.1131513938307762,51251200
1981-06-02,0.107600912451744,0.1080278757671335,0.107600912451744,0.1080278757671335,40432000
1981-06-03,0.107600912451744,0.10845482768072,0.107600912451744,0.107600912451744,39446400
1981-06-04,0.1097357496619224,0.1101627017001486,0.1097357496619224,0.1097357496619224,56067200
1981-06-05,0.1080278903245925,0.1084548422957136,0.1080278903245925,0.1084548422957136,57680000
1981-06-08,0.1041852235794067,0.1046121868736793,0.1041852235794067,0.1046121868736793,93497600
1981-06-09,0.1063200682401657,0.1067470316934298,0.1063200682401657,0.1063200682401657,119593600
1981-06-10,0.107600912451744,0.1088817909961095,0.107600912451744,0.107600912451744,25222400
1981-06-11,0.1122974976897239,0.1127244610924626,0.1122974976897239,0.1122974976897239,38976000
1981-06-12,0.1110166162252426,0.1114435796177585,0.1110166162252426,0.1114435796177585,25804800
1981-06-15,0.1105896383523941,0.1110166016890045,0.1105896383523941,0.1110166016890045,143763200
1981-06-16,0.1084548383951187,0.1088818017526884,0.1084548383951187,0.1088818017526884,37251200
1981-06-17,0.1067469492554664,0.1071739009771999,0.1067469492554664,0.1071739009771999,27574400
1981-06-18,0.1063200682401657,0.1071739837448873,0.1063200682401657,0.1067470316934298,23049600
1981-06-19,0.1033313274383544,0.103758279409519,0.1033313274383544,0.103758279409519,27507200
1981-06-22,0.0994879156351089,0.0999148676048606,0.0994879156351089,0.0999148676048606,10841600
1981-06-23,0.1011957377195358,0.1020504168128263,0.1011957377195358,0.1011957377195358,15030400
1981-06-24,0.0986340045928955,0.0994879314719387,0.0986340045928955,0.0994879314719387,23027200
1981-06-25,0.1007688269019126,0.1011957904114018,0.1007688269019126,0.1007688269019126,24259200
1981-06-26,0.0994879156351089,0.1003418309764167,0.0994879156351089,0.1003418309764167,23788800
1981-06-29,0.0960722640156745,0.09692617964629,0.0960722640156745,0.09692617964629,10595200
1981-06-30,0.0888131484389305,0.0892401061701707,0.0888131484389305,0.0892401061701707,35907200
1981-07-01,0.0879592150449752,0.0883861727168477,0.0879592150449752,0.0883861727168477,170464000
1981-07-02,0.0879592150449752,0.0883861727168477,0.0879592150449752,0.0879592150449752,30284800
1981-07-06,0.0849704891443252,0.0858244101950632,0.0849704891443252,0.0858244101950632,16531200
1981-07-07,0.0858244150876998,0.0866783361871178,0.0858244150876998,0.0858244150876998,15836800
1981-07-08,0.0892400741577148,0.0896678013574296,0.0892400741577148,0.0892400741577148,16620800
1981-07-09,0.0824087038636207,0.0828356613943552,0.0824087038636207,0.0828356613943552,32883200
1981-07-10,0.0760035291314125,0.0764304866495447,0.0760035291314125,0.0764304866495447,55171200
1981-07-13,0.0777121633291244,0.0781391267064039,0.0777121633291244,0.0777121633291244,45740800
1981-07-14,0.0811278522014617,0.0819817733041438,0.0811278522014617,0.0811278522014617,19779200
1981-07-15,0.0832626298069953,0.0836895873642972,0.0832626298069953,0.0832626298069953,10953600
1981-07-16,0.0853974446654319,0.0862513656376277,0.0853974446654319,0.0853974446654319,15232000
1981-07-17,0.0883861482143402,0.0888131114687517,0.0883861482143402,0.0883861482143402,19824000
1981-07-20,0.0824087038636207,0.0828356613943552,0.0824087038636207,0.0828356613943552,23654400
1981-07-21,0.0819817632436752,0.0824087265930723,0.0819817632436752,0.0824087265930723,31942400
1981-07-22,0.0772844552993774,0.0781391461879356,0.0772844552993774,0.0781391461879356,22668800
1981-07-23,0.0794199854135513,0.0798469486831874,0.0794199854135513,0.0794199854135513,34451200
1981-07-24,0.0819817632436752,0.0824087265930723,0.0819817632436752,0.0819817632436752,28851200
1981-07-27,0.0853974446654319,0.0858244023010789,0.0853974446654319,0.0853974446654319,17337600
1981-07-28,0.0824087038636207,0.0828356613943552,0.0824087038636207,0.0828356613943552,22848000
1981-07-29,0.0811278522014617,0.0815548156032541,0.0811278522014617,0.0815548156032541,15500800
1981-07-30,0.08411655575037,0.0849704766758041,0.08411655575037,0.08411655575037,9900800
1981-07-31,0.0853974446654319,0.0858244023010789,0.0853974446654319,0.0853974446654319,10953600
1981-08-03,0.0845435336232185,0.0853974546957108,0.0845435336232185,0.0853974546957108,12432000
1981-08-04,0.0858244150876998,0.0862513784878601,0.0858244150876998,0.0858244150876998,31673600
1981-08-05,0.0883861482143402,0.0888131114687517,0.0883861482143402,0.0883861482143402,17494400
1981-08-06,0.0862513482570648,0.0866783058066753,0.0862513482570648,0.0866783058066753,10528000
1981-08-07,0.0862513482570648,0.0866783058066753,0.0862513482570648,0.0862513482570648,9206400
1981-08-10,0.0862513482570648,0.0862513482570648,0.0862513482570648,0.0862513482570648,0
1981-08-11,0.0836896002292633,0.0845435211760344,0.0836896002292633,0.0845435211760344,71456000
1981-08-12,0.0819817632436752,0.0824087265930723,0.0819817632436752,0.0824087265930723,26275200
1981-08-13,0.0794199854135513,0.0798469486831874,0.0794199854135513,0.0798469486831874,27484800
1981-08-14,0.0781391337513923,0.0789930548820382,0.0781391337513923,0.0789930548820382,24192000
1981-08-17,0.0755765885114669,0.0764305095039731,0.0755765885114669,0.0764305095039731,18905600
1981-08-18,0.0738687589764595,0.0747226801128874,0.0738687589764595,0.0747226801128874,17001600
1981-08-19,0.073014847934246,0.0738687691887275,0.073014847934246,0.0738687691887275,20675200
1981-08-20,0.0738687589764595,0.0742957223951248,0.0738687589764595,0.0738687589764595,17113600
1981-08-21,0.0687452107667923,0.069599131566696,0.0687452107667923,0.069599131566696,41910400
1981-08-24,0.0644748508930206,0.0649018142344599,0.0644748508930206,0.0649018142344599,23072000
1981-08-25,0.0661834552884101,0.066610412882562,0.0661834552884101,0.0661834552884101,40700800
1981-08-26,0.0649018287658691,0.0653287865020017,0.0649018287658691,0.0653287865020017,33600000
1981-08-27,0.065328761935234,0.0657564891324395,0.065328761935234,0.065328761935234,25916800
1981-08-28,0.0687452107667923,0.0691721683162938,0.0687452107667923,0.0687452107667923,38035200
1981-08-31,0.0687452107667923,0.0691721683162938,0.0687452107667923,0.0687452107667923,40947200
1981-09-01,0.073014847934246,0.0734418114119386,0.073014847934246,0.073014847934246,37027200
1981-09-02,0.074295699596405,0.0747226571831493,0.074295699596405,0.074295699596405,19376000
1981-09-03,0.0704530775547027,0.0713069986598969,0.0704530775547027,0.0713069986598969,37475200
1981-09-04,0.0695991739630699,0.070026131772653,0.0695991739630699,0.070026131772653,15254400
1981-09-08,0.0674643516540527,0.0678913150622779,0.0674643516540527,0.0678913150622779,25446400
1981-09-09,0.0674643516540527,0.0678913150622779,0.0674643516540527,0.0674643516540527,30531200
1981-09-10,0.0678913444280624,0.0683183023200616,0.0678913444280624,0.0678913444280624,34809600
1981-09-11,0.0670374184846878,0.0674643763482912,0.0670374184846878,0.0674643763482912,17539200
1981-09-14,0.0649018287658691,0.0653287865020017,0.0649018287658691,0.0653287865020017,27686400
1981-09-15,0.063193954527378,0.0636209120480376,0.063193954527378,0.0636209120480376,19510400
1981-09-16,0.06191311404109,0.062340077562478,0.06191311404109,0.062340077562478,19353600
1981-09-17,0.0602052472531795,0.0606322106036257,0.0602052472531795,0.0606322106036257,19376000
1981-09-18,0.0606321990489959,0.0610591566171752,0.0606321990489959,0.0606321990489959,26320000
1981-09-21,0.0610591657459735,0.0614861290788879,0.0610591657459735,0.0610591657459735,49033600
1981-09-22,0.0576434768736362,0.0580704344262951,0.0576434768736362,0.0580704344262951,47420800
1981-09-23,0.0563626214861869,0.0572165427268052,0.0563626214861869,0.0572165427268052,28201600
1981-09-24,0.0559356398880481,0.0563625974760238,0.0559356398880481,0.0563625974760238,18300800
1981-09-25,0.0486765541136264,0.0495304751387158,0.0486765541136264,0.0495304751387158,34608000
1981-09-28,0.0491035133600235,0.049530476736795,0.0491035133600235,0.0491035133600235,91728000
1981-09-29,0.0516652837395668,0.052092247176018,0.0516652837395668,0.0516652837395668,94684800
1981-09-30,0.0520922392606735,0.052519196931346,0.0520922392606735,0.0520922392606735,49996800
1981-10-01,0.0520922392606735,0.052519196931346,0.0520922392606735,0.0520922392606735,61129600
1981-10-02,0.0563626214861869,0.0567895849569478,0.0563626214861869,0.0563626214861869,45046400
1981-10-05,0.0580704398453235,0.0589243607312284,0.0580704398453235,0.0580704398453235,43097600
1981-10-06,0.0576434768736362,0.0580704344262951,0.0576434768736362,0.0580704344262951,28358400
1981-10-07,0.0610591657459735,0.0619130867109005,0.0610591657459735,0.0610591657459735,38841600
1981-10-08,0.063193954527378,0.0636209120480376,0.063193954527378,0.063193954527378,31091200
1981-10-09,0.0636209324002265,0.0644748534156132,0.0636209324002265,0.0636209324002265,54521600
1981-10-12,0.0657564997673034,0.0661834631128335,0.0657564997673034,0.0657564997673034,27350400
1981-10-13,0.0657564997673034,0.0666104207574617,0.0657564997673034,0.0657564997673034,44195200
1981-10-14,0.06191311404109,0.062340077562478,0.06191311404109,0.062340077562478,30979200
1981-10-15,0.063193954527378,0.0636209120480376,0.063193954527378,0.063193954527378,29433600
1981-10-16,0.0623400658369064,0.0627670235770835,0.0623400658369064,0.0627670235770835,36467200
1981-10-19,0.0636209324002265,0.0640478957583709,0.0636209324002265,0.0636209324002265,20585600
1981-10-20,0.0670374184846878,0.0674643763482912,0.0670374184846878,0.0670374184846878,35728000
1981-10-21,0.0670374184846878,0.0674643763482912,0.0670374184846878,0.0670374184846878,76899200
1981-10-22,0.0666104108095169,0.067037374091282,0.0666104108095169,0.067037374091282,32278400
1981-10-23,0.0649018287658691,0.0653287865020017,0.0649018287658691,0.0653287865020017,27910400
1981-10-26,0.0649018287658691,0.0653287865020017,0.0649018287658691,0.0649018287658691,27283200
1981-10-27,0.0661834552884101,0.0670373761776152,0.0661834552884101,0.0661834552884101,85590400
1981-10-28,0.0683182477951049,0.068745211047249,0.0683182477951049,0.0683182477951049,44172800
1981-10-29,0.0674643516540527,0.0678913150622779,0.0674643516540527,0.0678913150622779,30486400
1981-10-30,0.0683182477951049,0.068745211047249,0.0683182477951049,0.0683182477951049,52729600
1981-11-02,0.0683182477951049,0.068745211047249,0.0683182477951049,0.0683182477951049,36915200
1981-11-03,0.0674643516540527,0.0678913150622779,0.0674643516540527,0.0678913150622779,28380800
1981-11-04,0.0657564997673034,0.0661834631128335,0.0657564997673034,0.0661834631128335,23811200
1981-11-05,0.0610591657459735,0.0614861290788879,0.0610591657459735,0.0614861290788879,23363200
1981-11-06,0.0614861622452735,0.0619131201075924,0.0614861622452735,0.0614861622452735,24595200
1981-11-09,0.0623400658369064,0.0627670235770835,0.0623400658369064,0.0623400658369064,20384000
1981-11-10,0.0627670213580131,0.0631939847839985,0.0627670213580131,0.0627670213580131,16755200
1981-11-11,0.0644748508930206,0.0649018142344599,0.0644748508930206,0.0644748508930206,27440000
1981-11-12,0.0666104108095169,0.067037374091282,0.0666104108095169,0.0666104108095169,39916800
1981-11-13,0.06191311404109,0.062340077562478,0.06191311404109,0.062340077562478,21011200
1981-11-16,0.0610591657459735,0.0614861290788879,0.0610591657459735,0.0614861290788879,22556800
1981-11-17,0.0623400658369064,0.0627670235770835,0.0623400658369064,0.0623400658369064,35414400
1981-11-18,0.0644748508930206,0.0649018142344599,0.0644748508930206,0.0644748508930206,29142400
1981-11-19,0.0644748508930206,0.0649018142344599,0.0644748508930206,0.0644748508930206,40006400
1981-11-20,0.0649018287658691,0.0653287865020017,0.0649018287658691,0.0649018287658691,38102400
1981-11-23,0.06191311404109,0.0627670353829618,0.06191311404109,0.0627670353829618,22960000
1981-11-24,0.0614861622452735,0.0619131201075924,0.0614861622452735,0.0619131201075924,22153600
1981-11-25,0.0627670213580131,0.0631939847839985,0.0627670213580131,0.0627670213580131,52550400
1981-11-27,0.0644748508930206,0.0649018142344599,0.0644748508930206,0.0644748508930206,37251200
1981-11-30,0.0636209324002265,0.0640478957583709,0.0636209324002265,0.0640478957583709,23968000
1981-12-01,0.0636209324002265,0.0640478957583709,0.0636209324002265,0.0636209324002265,23385600
1981-12-02,0.0640479028224945,0.0644748605268278,0.0640479028224945,0.0640479028224945,37564800
1981-12-03,0.063193954527378,0.0636209120480376,0.063193954527378,0.0636209120480376,20428800
1981-12-04,0.0649018287658691,0.0653287865020017,0.0649018287658691,0.0649018287658691,137155200
1981-12-07,0.065328761935234,0.0657564891324395,0.065328761935234,0.065328761935234,59292800
1981-12-08,0.0640479028224945,0.0649018239320638,0.0640479028224945,0.0649018239320638,50624000
1981-12-09,0.0644748508930206,0.0649018142344599,0.0644748508930206,0.0644748508930206,34272000
1981-12-10,0.0644748508930206,0.0649018142344599,0.0644748508930206,0.0644748508930206,37408000
1981-12-11,0.0640479028224945,0.0649018239320638,0.0640479028224945,0.0644748605268278,76092800
1981-12-14,0.06191311404109,0.0627670353829618,0.06191311404109,0.0627670353829618,25244800
1981-12-15,0.0636209324002265,0.0640478957583709,0.0636209324002265,0.0636209324002265,31315200
1981-12-16,0.0666104108095169,0.067037374091282,0.0666104108095169,0.0666104108095169,65452800
1981-12-17,0.0721609070897102,0.0725878704514919,0.0721609070897102,0.0721609070897102,51452800
1981-12-18,0.0781391337513923,0.0785660914662638,0.0781391337513923,0.0781391337513923,71724800
1981-12-21,0.0747226700186729,0.0751496333796602,0.0747226700186729,0.0751496333796602,56403200
1981-12-22,0.0760035291314125,0.0764304866495447,0.0760035291314125,0.0760035291314125,53827200
1981-12-23,0.074295699596405,0.0747226571831493,0.074295699596405,0.0747226571831493,28896000
1981-12-24,0.0747226700186729,0.0751496333796602,0.0747226700186729,0.0747226700186729,28918400
1981-12-28,0.0713069885969162,0.0721609038807015,0.0713069885969162,0.0721609038807015,36579200
1981-12-29,0.0725878700613975,0.0734417910794697,0.0725878700613975,0.0725878700613975,24236800
1981-12-30,0.0755765885114669,0.076003551858171,0.0755765885114669,0.0755765885114669,32188800
1981-12-31,0.0755765885114669,0.076003551858171,0.0755765885114669,0.0755765885114669,54656000
1982-01-04,0.0751496478915214,0.0755766056340548,0.0751496478915214,0.0755766056340548,71254400
1982-01-05,0.0713069885969162,0.0721609038807015,0.0713069885969162,0.0721609038807015,35840000
1982-01-06,0.0704530775547027,0.0708800352568485,0.0704530775547027,0.0708800352568485,66080000
1982-01-07,0.0649018287658691,0.0657565138600533,0.0649018287658691,0.0657565138600533,70044800
1982-01-08,0.0678913444280624,0.0683183023200616,0.0678913444280624,0.0678913444280624,56604800
1982-01-11,0.0636209324002265,0.0640478957583709,0.0636209324002265,0.0640478957583709,33331200
1982-01-12,0.0614861622452735,0.0619131201075924,0.0614861622452735,0.0619131201075924,59920000
1982-01-13,0.0610591657459735,0.0614861290788879,0.0610591657459735,0.0614861290788879,41753600
1982-01-14,0.0640479028224945,0.0644748605268278,0.0640479028224945,0.0640479028224945,25715200
1982-01-15,0.0683182477951049,0.0691721685984924,0.0683182477951049,0.0683182477951049,46704000
1982-01-18,0.0695991739630699,0.0704530952831402,0.0695991739630699,0.0695991739630699,28000000
1982-01-19,0.0678913444280624,0.0687452659129661,0.0678913444280624,0.0687452659129661,55507200
1982-01-20,0.0691721886396408,0.0695991520154882,0.0691721886396408,0.0691721886396408,25827200
1982-01-21,0.0704530775547027,0.0708800352568485,0.0704530775547027,0.0704530775547027,33331200
1982-01-22,0.0708800256252288,0.0713069889702588,0.0708800256252288,0.0708800256252288,24259200
1982-01-25,0.0687452107667923,0.0691721683162938,0.0687452107667923,0.0691721683162938,44710400
1982-01-26,0.0661834552884101,0.0670373761776152,0.0661834552884101,0.0670373761776152,21212800
1982-01-27,0.0666104108095169,0.0674643316721462,0.0666104108095169,0.0666104108095169,31360000
1982-01-28,0.0687452107667923,0.0691721683162938,0.0687452107667923,0.0687452107667923,39603200
1982-01-29,0.0695991739630699,0.070026131772653,0.0695991739630699,0.0695991739630699,53155200
1982-02-01,0.0687452107667923,0.069599131566696,0.0687452107667923,0.069599131566696,38528000
1982-02-02,0.0691721886396408,0.0700261096904334,0.0691721886396408,0.0691721886396408,54275200
1982-02-03,0.0691721886396408,0.0695991520154882,0.0691721886396408,0.0691721886396408,31472000
1982-02-04,0.0674643516540527,0.0678913150622779,0.0674643516540527,0.0678913150622779,22041600
1982-02-05,0.0674643516540527,0.0678913150622779,0.0674643516540527,0.0674643516540527,40297600
1982-02-08,0.063193954527378,0.0636209120480376,0.063193954527378,0.0636209120480376,31696000
1982-02-09,0.063193954527378,0.0636209120480376,0.063193954527378,0.063193954527378,57904000
1982-02-10,0.0640479028224945,0.0644748605268278,0.0640479028224945,0.0640479028224945,38796800
1982-02-11,0.063193954527378,0.0636209120480376,0.063193954527378,0.0636209120480376,24528000
1982-02-12,0.0640479028224945,0.0644748605268278,0.0640479028224945,0.0640479028224945,19644800
1982-02-16,0.0627670213580131,0.0631939847839985,0.0627670213580131,0.0631939847839985,34316800
1982-02-17,0.0636209324002265,0.0640478957583709,0.0636209324002265,0.0636209324002265,25580800
1982-02-18,0.0644748508930206,0.0649018142344599,0.0644748508930206,0.0644748508930206,28380800
1982-02-19,0.0640479028224945,0.0644748605268278,0.0640479028224945,0.0644748605268278,13596800
